item_id,transaction_id,product_id,quantity,unit_price,discount_percentage,line_total
ITEM07882,TXN02654,PROD0394,4,1043.12,10,3755.23
ITEM07883,TXN02655,PROD0065,4,27988.31,10,100757.92
ITEM07884,TXN02655,PROD0119,3,40815.11,15,104078.53
ITEM07885,TXN02655,PROD0416,4,5951.89,5,22617.18
ITEM07886,TXN02655,PROD0159,5,4025.12,0,20125.6
ITEM07887,TXN02656,PROD0263,4,11972.86,0,47891.44
ITEM07888,TXN02656,PROD0360,5,6688.62,5,31770.94
ITEM07889,TXN02657,PROD0376,1,7412.87,5,7042.23
ITEM07890,TXN02657,PROD0195,4,7628.27,10,27461.77
ITEM07891,TXN02657,PROD0130,5,1365.52,0,6827.6
ITEM07892,TXN02657,PROD0325,2,3060.95,5,5815.8
ITEM07893,TXN02658,PROD0351,4,930.24,5,3534.91
ITEM07894,TXN02658,PROD0195,3,7628.27,15,19452.09
ITEM07895,TXN02658,PROD0018,4,4036.89,0,16147.56
ITEM07896,TXN02658,PROD0075,2,25808.07,15,43873.72
ITEM07897,TXN02658,PROD0253,3,13450.28,5,38333.3
ITEM07898,TXN02659,PROD0114,2,1581.09,10,2845.96
ITEM07899,TXN02659,PROD0476,3,4378.81,5,12479.61
ITEM07900,TXN02660,PROD0069,3,48021.51,5,136861.3
ITEM07901,TXN02660,PROD0470,3,12558.32,15,32023.72
ITEM07902,TXN02661,PROD0443,1,10663.08,5,10129.93
ITEM07903,TXN02661,PROD0173,5,10581.68,5,50262.98
ITEM07904,TXN02661,PROD0241,2,37840.69,0,75681.38
ITEM07905,TXN02662,PROD0414,3,4614.28,5,13150.7
ITEM07906,TXN02662,PROD0232,5,577.61,10,2599.25
ITEM07907,TXN02662,PROD0496,1,8149.44,5,7741.97
ITEM07908,TXN02663,PROD0428,3,3994.04,10,10783.91
ITEM07909,TXN02663,PROD0471,2,7026.04,0,14052.08
ITEM07910,TXN02664,PROD0038,5,6589.21,0,32946.05
ITEM07911,TXN02664,PROD0446,5,10102.36,0,50511.8
ITEM07912,TXN02664,PROD0344,1,5872.94,10,5285.65
ITEM07913,TXN02665,PROD0136,5,1448.4,5,6879.9
ITEM07914,TXN02665,PROD0062,3,2502.05,10,6755.54
ITEM07915,TXN02665,PROD0202,5,4838.54,10,21773.43
ITEM07916,TXN02665,PROD0455,5,29071.14,15,123552.35
ITEM07917,TXN02665,PROD0049,1,5684.15,15,4831.53
ITEM07918,TXN02666,PROD0215,4,1021.94,5,3883.37
ITEM07919,TXN02666,PROD0070,4,1439.34,10,5181.62
ITEM07920,TXN02666,PROD0146,3,13324.53,10,35976.23
ITEM07921,TXN02666,PROD0298,1,40292.79,0,40292.79
ITEM07922,TXN02666,PROD0132,2,5822.79,5,11063.3
ITEM07923,TXN02667,PROD0204,3,27645.86,10,74643.82
ITEM07924,TXN02667,PROD0292,4,8124.32,0,32497.28
ITEM07925,TXN02667,PROD0318,3,30237.58,5,86177.1
ITEM07926,TXN02667,PROD0113,1,21617.62,5,20536.74
ITEM07927,TXN02668,PROD0230,4,7159.3,5,27205.34
ITEM07928,TXN02668,PROD0141,3,282.37,15,720.04
ITEM07929,TXN02669,PROD0428,4,3994.04,5,15177.35
ITEM07930,TXN02669,PROD0075,4,25808.07,0,103232.28
ITEM07931,TXN02669,PROD0280,3,4502.87,0,13508.61
ITEM07932,TXN02669,PROD0065,3,27988.31,15,71370.19
ITEM07933,TXN02670,PROD0164,5,1319.15,10,5936.18
ITEM07934,TXN02670,PROD0338,1,5701.13,10,5131.02
ITEM07935,TXN02670,PROD0192,1,6435.51,5,6113.73
ITEM07936,TXN02670,PROD0426,2,3051.35,15,5187.3
ITEM07937,TXN02670,PROD0362,3,1008.76,0,3026.28
ITEM07938,TXN02671,PROD0487,1,571.68,5,543.1
ITEM07939,TXN02671,PROD0357,1,5053.05,10,4547.74
ITEM07940,TXN02671,PROD0317,5,7738.25,15,32887.56
ITEM07941,TXN02671,PROD0224,3,5516.63,0,16549.89
ITEM07942,TXN02672,PROD0278,3,1070.88,0,3212.64
ITEM07943,TXN02672,PROD0089,5,1769.15,0,8845.75
ITEM07944,TXN02672,PROD0194,4,14364.67,15,48839.88
ITEM07945,TXN02672,PROD0357,5,5053.05,0,25265.25
ITEM07946,TXN02673,PROD0468,5,554.48,10,2495.16
ITEM07947,TXN02673,PROD0046,3,3183.51,10,8595.48
ITEM07948,TXN02673,PROD0207,1,29277.72,0,29277.72
ITEM07949,TXN02674,PROD0044,5,9198.32,10,41392.44
ITEM07950,TXN02674,PROD0167,2,14817.57,10,26671.63
ITEM07951,TXN02674,PROD0200,5,3941.8,5,18723.55
ITEM07952,TXN02674,PROD0239,4,6778.86,5,25759.67
ITEM07953,TXN02675,PROD0451,5,3551.89,15,15095.53
ITEM07954,TXN02675,PROD0297,2,2687.25,10,4837.05
ITEM07955,TXN02675,PROD0294,1,647.14,0,647.14
ITEM07956,TXN02675,PROD0158,4,45208.11,10,162749.2
ITEM07957,TXN02676,PROD0376,2,7412.87,15,12601.88
ITEM07958,TXN02677,PROD0203,3,2737.06,5,7800.62
ITEM07959,TXN02677,PROD0411,3,30415.13,15,77558.58
ITEM07960,TXN02677,PROD0286,5,5429.65,10,24433.42
ITEM07961,TXN02677,PROD0221,1,304.14,10,273.73
ITEM07962,TXN02677,PROD0319,1,8173.48,0,8173.48
ITEM07963,TXN02678,PROD0165,5,4760.57,15,20232.42
ITEM07964,TXN02678,PROD0188,5,3742.08,0,18710.4
ITEM07965,TXN02678,PROD0364,3,469.03,10,1266.38
ITEM07966,TXN02678,PROD0061,2,4829.89,15,8210.81
ITEM07967,TXN02679,PROD0008,1,1017.05,0,1017.05
ITEM07968,TXN02679,PROD0434,3,1589.2,10,4290.84
ITEM07969,TXN02680,PROD0391,5,1733.28,10,7799.76
ITEM07970,TXN02680,PROD0154,4,13701.18,10,49324.25
ITEM07971,TXN02680,PROD0083,4,2416.62,5,9183.16
ITEM07972,TXN02680,PROD0457,5,5256.28,10,23653.26
ITEM07973,TXN02680,PROD0236,5,4178.69,0,20893.45
ITEM07974,TXN02681,PROD0258,4,7879.56,10,28366.42
ITEM07975,TXN02681,PROD0348,3,13491.49,15,34403.3
ITEM07976,TXN02681,PROD0316,1,1847.52,15,1570.39
ITEM07977,TXN02681,PROD0027,1,6735.32,10,6061.79
ITEM07978,TXN02682,PROD0462,3,1958.15,5,5580.73
ITEM07979,TXN02683,PROD0134,4,3004.97,5,11418.89
ITEM07980,TXN02683,PROD0301,2,4823.13,15,8199.32
ITEM07981,TXN02683,PROD0318,2,30237.58,10,54427.64
ITEM07982,TXN02683,PROD0431,1,2141.1,15,1819.93
ITEM07983,TXN02684,PROD0042,5,5691.33,5,27033.82
ITEM07984,TXN02684,PROD0122,2,2388.39,0,4776.78
ITEM07985,TXN02684,PROD0418,4,7012.53,5,26647.61
ITEM07986,TXN02685,PROD0100,5,37640.62,10,169382.79
ITEM07987,TXN02685,PROD0229,4,7433.43,10,26760.35
ITEM07988,TXN02685,PROD0229,3,7433.43,15,18955.25
ITEM07989,TXN02686,PROD0451,5,3551.89,0,17759.45
ITEM07990,TXN02686,PROD0236,1,4178.69,10,3760.82
ITEM07991,TXN02686,PROD0253,4,13450.28,15,45730.95
ITEM07992,TXN02686,PROD0141,3,282.37,5,804.75
ITEM07993,TXN02687,PROD0240,4,1793.02,10,6454.87
ITEM07994,TXN02688,PROD0075,4,25808.07,10,92909.05
ITEM07995,TXN02688,PROD0327,1,1950.29,10,1755.26
ITEM07996,TXN02688,PROD0153,5,10502.98,10,47263.41
ITEM07997,TXN02688,PROD0094,3,10938.53,5,31174.81
ITEM07998,TXN02689,PROD0013,5,1835.71,0,9178.55
ITEM07999,TXN02689,PROD0077,5,2022.85,5,9608.54
ITEM08000,TXN02689,PROD0484,5,1801.03,5,8554.89
ITEM08001,TXN02690,PROD0497,4,4431.44,10,15953.18
ITEM08002,TXN02690,PROD0454,2,472.76,10,850.97
ITEM08003,TXN02691,PROD0148,4,3015.45,0,12061.8
ITEM08004,TXN02691,PROD0129,1,47120.54,0,47120.54
ITEM08005,TXN02691,PROD0198,4,808.8,5,3073.44
ITEM08006,TXN02691,PROD0196,3,3935.45,5,11216.03
ITEM08007,TXN02692,PROD0164,1,1319.15,10,1187.24
ITEM08008,TXN02693,PROD0066,2,46193.1,10,83147.58
ITEM08009,TXN02693,PROD0190,2,2291.06,15,3894.8
ITEM08010,TXN02693,PROD0167,2,14817.57,10,26671.63
ITEM08011,TXN02693,PROD0211,2,2105.38,0,4210.76
ITEM08012,TXN02693,PROD0013,5,1835.71,0,9178.55
ITEM08013,TXN02694,PROD0321,1,683.32,0,683.32
ITEM08014,TXN02694,PROD0147,3,3934.23,5,11212.56
ITEM08015,TXN02694,PROD0097,3,1546.51,15,3943.6
ITEM08016,TXN02694,PROD0035,1,7695.29,15,6541.0
ITEM08017,TXN02694,PROD0486,3,7662.23,0,22986.69
ITEM08018,TXN02695,PROD0385,3,7675.97,15,19573.72
ITEM08019,TXN02695,PROD0462,1,1958.15,5,1860.24
ITEM08020,TXN02696,PROD0289,5,25414.5,0,127072.5
ITEM08021,TXN02696,PROD0212,3,7031.71,0,21095.13
ITEM08022,TXN02696,PROD0071,4,4972.32,0,19889.28
ITEM08023,TXN02697,PROD0124,5,1686.55,10,7589.48
ITEM08024,TXN02697,PROD0058,4,3489.66,5,13260.71
ITEM08025,TXN02697,PROD0298,5,40292.79,10,181317.56
ITEM08026,TXN02698,PROD0268,2,3610.76,0,7221.52
ITEM08027,TXN02699,PROD0024,5,935.41,10,4209.35
ITEM08028,TXN02699,PROD0232,2,577.61,0,1155.22
ITEM08029,TXN02699,PROD0409,3,4564.33,0,13692.99
ITEM08030,TXN02699,PROD0249,2,234.23,5,445.04
ITEM08031,TXN02699,PROD0447,1,1972.62,5,1873.99
ITEM08032,TXN02700,PROD0435,2,2582.25,0,5164.5
ITEM08033,TXN02701,PROD0454,1,472.76,0,472.76
ITEM08034,TXN02701,PROD0438,1,3311.83,5,3146.24
ITEM08035,TXN02701,PROD0335,4,1823.48,10,6564.53
ITEM08036,TXN02701,PROD0001,2,1323.37,15,2249.73
ITEM08037,TXN02702,PROD0300,4,8205.16,0,32820.64
ITEM08038,TXN02702,PROD0248,3,12288.51,10,33178.98
ITEM08039,TXN02702,PROD0378,4,7351.02,0,29404.08
ITEM08040,TXN02702,PROD0197,3,6780.93,10,18308.51
ITEM08041,TXN02703,PROD0056,5,938.99,0,4694.95
ITEM08042,TXN02703,PROD0205,1,1397.58,0,1397.58
ITEM08043,TXN02704,PROD0161,3,4942.42,0,14827.26
ITEM08044,TXN02705,PROD0308,4,48481.74,15,164837.92
ITEM08045,TXN02705,PROD0031,2,10483.55,5,19918.74
ITEM08046,TXN02705,PROD0167,2,14817.57,5,28153.38
ITEM08047,TXN02705,PROD0340,5,7054.92,5,33510.87
ITEM08048,TXN02706,PROD0311,2,3826.29,0,7652.58
ITEM08049,TXN02706,PROD0210,3,4724.24,0,14172.72
ITEM08050,TXN02706,PROD0108,4,10404.38,10,37455.77
ITEM08051,TXN02707,PROD0077,5,2022.85,5,9608.54
ITEM08052,TXN02707,PROD0090,4,4514.68,10,16252.85
ITEM08053,TXN02708,PROD0083,5,2416.62,5,11478.94
ITEM08054,TXN02708,PROD0279,1,13000.65,5,12350.62
ITEM08055,TXN02709,PROD0179,2,3824.96,15,6502.43
ITEM08056,TXN02709,PROD0405,5,2578.57,10,11603.57
ITEM08057,TXN02709,PROD0128,4,31658.59,5,120302.64
ITEM08058,TXN02709,PROD0447,1,1972.62,0,1972.62
ITEM08059,TXN02710,PROD0166,4,12975.34,15,44116.16
ITEM08060,TXN02711,PROD0337,2,41388.97,0,82777.94
ITEM08061,TXN02711,PROD0307,4,1008.89,15,3430.23
ITEM08062,TXN02711,PROD0459,4,694.33,0,2777.32
ITEM08063,TXN02712,PROD0100,4,37640.62,5,143034.36
ITEM08064,TXN02712,PROD0440,3,24058.82,15,61349.99
ITEM08065,TXN02712,PROD0100,4,37640.62,10,135506.23
ITEM08066,TXN02713,PROD0149,3,42535.75,5,121226.89
ITEM08067,TXN02713,PROD0221,3,304.14,10,821.18
ITEM08068,TXN02714,PROD0153,3,10502.98,0,31508.94
ITEM08069,TXN02714,PROD0214,2,9193.98,10,16549.16
ITEM08070,TXN02714,PROD0264,4,7702.4,15,26188.16
ITEM08071,TXN02714,PROD0463,3,4501.51,0,13504.53
ITEM08072,TXN02714,PROD0064,5,3134.13,5,14887.12
ITEM08073,TXN02715,PROD0019,3,1968.07,15,5018.58
ITEM08074,TXN02715,PROD0388,4,1335.5,15,4540.7
ITEM08075,TXN02715,PROD0292,2,8124.32,5,15436.21
ITEM08076,TXN02715,PROD0052,3,475.1,10,1282.77
ITEM08077,TXN02715,PROD0436,4,41665.74,0,166662.96
ITEM08078,TXN02716,PROD0324,5,3589.96,15,15257.33
ITEM08079,TXN02716,PROD0378,5,7351.02,0,36755.1
ITEM08080,TXN02716,PROD0298,5,40292.79,5,191390.75
ITEM08081,TXN02716,PROD0031,4,10483.55,15,35644.07
ITEM08082,TXN02717,PROD0451,2,3551.89,5,6748.59
ITEM08083,TXN02717,PROD0262,2,625.01,10,1125.02
ITEM08084,TXN02718,PROD0364,4,469.03,10,1688.51
ITEM08085,TXN02718,PROD0350,1,3095.53,15,2631.2
ITEM08086,TXN02718,PROD0320,2,10257.81,15,17438.28
ITEM08087,TXN02718,PROD0420,2,4182.31,10,7528.16
ITEM08088,TXN02719,PROD0066,1,46193.1,0,46193.1
ITEM08089,TXN02719,PROD0298,4,40292.79,0,161171.16
ITEM08090,TXN02719,PROD0243,1,6564.16,10,5907.74
ITEM08091,TXN02719,PROD0084,1,7547.97,0,7547.97
ITEM08092,TXN02719,PROD0182,1,18765.07,5,17826.82
ITEM08093,TXN02720,PROD0455,3,29071.14,10,78492.08
ITEM08094,TXN02720,PROD0450,4,5212.97,15,17724.1
ITEM08095,TXN02721,PROD0362,4,1008.76,5,3833.29
ITEM08096,TXN02721,PROD0088,4,7624.97,0,30499.88
ITEM08097,TXN02721,PROD0096,4,729.82,10,2627.35
ITEM08098,TXN02721,PROD0230,5,7159.3,5,34006.67
ITEM08099,TXN02721,PROD0253,2,13450.28,5,25555.53
ITEM08100,TXN02722,PROD0272,3,1594.45,10,4305.02
ITEM08101,TXN02722,PROD0366,3,977.08,0,2931.24
ITEM08102,TXN02723,PROD0381,3,4171.77,0,12515.31
ITEM08103,TXN02723,PROD0183,4,5602.27,0,22409.08
ITEM08104,TXN02723,PROD0360,2,6688.62,10,12039.52
ITEM08105,TXN02723,PROD0149,4,42535.75,10,153128.7
ITEM08106,TXN02724,PROD0014,5,525.93,5,2498.17
ITEM08107,TXN02724,PROD0489,3,295.95,0,887.85
ITEM08108,TXN02724,PROD0411,5,30415.13,15,129264.3
ITEM08109,TXN02724,PROD0047,5,1703.66,5,8092.39
ITEM08110,TXN02724,PROD0161,3,4942.42,10,13344.53
ITEM08111,TXN02725,PROD0437,3,1719.73,15,4385.31
ITEM08112,TXN02725,PROD0441,1,1411.19,5,1340.63
ITEM08113,TXN02725,PROD0459,3,694.33,5,1978.84
ITEM08114,TXN02726,PROD0394,5,1043.12,0,5215.6
ITEM08115,TXN02726,PROD0361,2,4763.46,0,9526.92
ITEM08116,TXN02726,PROD0282,5,11303.37,15,48039.32
ITEM08117,TXN02726,PROD0355,1,707.01,15,600.96
ITEM08118,TXN02727,PROD0261,3,4361.94,0,13085.82
ITEM08119,TXN02727,PROD0047,3,1703.66,5,4855.43
ITEM08120,TXN02728,PROD0341,1,4121.36,0,4121.36
ITEM08121,TXN02728,PROD0089,2,1769.15,0,3538.3
ITEM08122,TXN02729,PROD0030,5,42738.26,0,213691.3
ITEM08123,TXN02730,PROD0446,2,10102.36,0,20204.72
ITEM08124,TXN02730,PROD0473,4,1868.86,5,7101.67
ITEM08125,TXN02731,PROD0270,5,430.35,0,2151.75
ITEM08126,TXN02731,PROD0482,3,1596.11,10,4309.5
ITEM08127,TXN02731,PROD0195,4,7628.27,5,28987.43
ITEM08128,TXN02731,PROD0337,2,41388.97,15,70361.25
ITEM08129,TXN02732,PROD0470,2,12558.32,10,22604.98
ITEM08130,TXN02732,PROD0196,5,3935.45,0,19677.25
ITEM08131,TXN02732,PROD0190,1,2291.06,0,2291.06
ITEM08132,TXN02732,PROD0410,1,724.34,10,651.91
ITEM08133,TXN02733,PROD0240,3,1793.02,0,5379.06
ITEM08134,TXN02733,PROD0199,2,2154.68,15,3662.96
ITEM08135,TXN02733,PROD0274,1,2342.28,0,2342.28
ITEM08136,TXN02733,PROD0280,1,4502.87,10,4052.58
ITEM08137,TXN02734,PROD0348,2,13491.49,15,22935.53
ITEM08138,TXN02734,PROD0258,4,7879.56,5,29942.33
ITEM08139,TXN02734,PROD0222,5,2886.68,15,12268.39
ITEM08140,TXN02734,PROD0331,2,962.12,10,1731.82
ITEM08141,TXN02734,PROD0255,4,26599.71,0,106398.84
ITEM08142,TXN02735,PROD0063,1,4025.38,10,3622.84
ITEM08143,TXN02735,PROD0164,3,1319.15,10,3561.71
ITEM08144,TXN02736,PROD0013,2,1835.71,5,3487.85
ITEM08145,TXN02736,PROD0003,2,4247.32,5,8069.91
ITEM08146,TXN02737,PROD0461,2,32169.77,5,61122.56
ITEM08147,TXN02737,PROD0035,2,7695.29,15,13081.99
ITEM08148,TXN02737,PROD0056,2,938.99,10,1690.18
ITEM08149,TXN02737,PROD0292,5,8124.32,10,36559.44
ITEM08150,TXN02737,PROD0323,1,2204.11,15,1873.49
ITEM08151,TXN02738,PROD0112,1,14407.61,10,12966.85
ITEM08152,TXN02738,PROD0390,3,2197.08,0,6591.24
ITEM08153,TXN02739,PROD0110,4,36282.87,15,123361.76
ITEM08154,TXN02740,PROD0151,3,611.74,5,1743.46
ITEM08155,TXN02740,PROD0051,5,11281.15,5,53585.46
ITEM08156,TXN02740,PROD0260,2,1842.99,15,3133.08
ITEM08157,TXN02741,PROD0244,5,1561.42,0,7807.1
ITEM08158,TXN02741,PROD0095,4,6982.07,10,25135.45
ITEM08159,TXN02741,PROD0368,2,4605.39,15,7829.16
ITEM08160,TXN02741,PROD0445,1,5651.96,10,5086.76
ITEM08161,TXN02742,PROD0379,4,10931.85,5,41541.03
ITEM08162,TXN02742,PROD0113,3,21617.62,15,55124.93
ITEM08163,TXN02742,PROD0443,3,10663.08,10,28790.32
ITEM08164,TXN02742,PROD0154,4,13701.18,15,46584.01
ITEM08165,TXN02743,PROD0062,2,2502.05,15,4253.49
ITEM08166,TXN02743,PROD0206,4,1779.27,5,6761.23
ITEM08167,TXN02743,PROD0288,1,8758.15,5,8320.24
ITEM08168,TXN02743,PROD0046,3,3183.51,5,9073.0
ITEM08169,TXN02744,PROD0331,4,962.12,15,3271.21
ITEM08170,TXN02744,PROD0234,2,26022.44,0,52044.88
ITEM08171,TXN02744,PROD0136,4,1448.4,0,5793.6
ITEM08172,TXN02744,PROD0275,5,2626.08,15,11160.84
ITEM08173,TXN02744,PROD0140,2,6399.07,0,12798.14
ITEM08174,TXN02745,PROD0231,1,420.74,15,357.63
ITEM08175,TXN02746,PROD0010,3,4483.36,0,13450.08
ITEM08176,TXN02746,PROD0195,4,7628.27,5,28987.43
ITEM08177,TXN02747,PROD0025,3,2232.57,0,6697.71
ITEM08178,TXN02747,PROD0220,2,1153.47,0,2306.94
ITEM08179,TXN02747,PROD0100,3,37640.62,15,95983.58
ITEM08180,TXN02747,PROD0160,3,15532.01,5,44266.23
ITEM08181,TXN02748,PROD0055,2,4873.58,5,9259.8
ITEM08182,TXN02748,PROD0307,4,1008.89,10,3632.0
ITEM08183,TXN02748,PROD0199,3,2154.68,0,6464.04
ITEM08184,TXN02749,PROD0183,1,5602.27,15,4761.93
ITEM08185,TXN02749,PROD0410,5,724.34,5,3440.62
ITEM08186,TXN02749,PROD0154,2,13701.18,0,27402.36
ITEM08187,TXN02749,PROD0241,4,37840.69,0,151362.76
ITEM08188,TXN02750,PROD0299,5,1997.69,5,9489.03
ITEM08189,TXN02750,PROD0219,3,9978.94,10,26943.14
ITEM08190,TXN02751,PROD0380,3,4188.21,5,11936.4
ITEM08191,TXN02751,PROD0201,3,3819.54,5,10885.69
ITEM08192,TXN02751,PROD0330,3,5153.59,0,15460.77
ITEM08193,TXN02752,PROD0010,4,4483.36,0,17933.44
ITEM08194,TXN02753,PROD0459,5,694.33,10,3124.49
ITEM08195,TXN02753,PROD0063,3,4025.38,15,10264.72
ITEM08196,TXN02753,PROD0450,3,5212.97,10,14075.02
ITEM08197,TXN02753,PROD0238,4,612.46,10,2204.86
ITEM08198,TXN02753,PROD0352,4,1251.31,15,4254.45
ITEM08199,TXN02754,PROD0480,4,1360.25,0,5441.0
ITEM08200,TXN02754,PROD0026,4,1466.59,10,5279.72
ITEM08201,TXN02755,PROD0278,5,1070.88,10,4818.96
ITEM08202,TXN02755,PROD0071,3,4972.32,0,14916.96
ITEM08203,TXN02755,PROD0021,3,928.38,10,2506.63
ITEM08204,TXN02755,PROD0026,4,1466.59,10,5279.72
ITEM08205,TXN02756,PROD0142,5,14197.62,0,70988.1
ITEM08206,TXN02756,PROD0254,4,1617.5,15,5499.5
ITEM08207,TXN02757,PROD0386,5,14670.31,15,62348.82
ITEM08208,TXN02757,PROD0304,4,24961.45,0,99845.8
ITEM08209,TXN02757,PROD0039,2,5564.22,0,11128.44
ITEM08210,TXN02757,PROD0330,4,5153.59,10,18552.92
ITEM08211,TXN02758,PROD0331,5,962.12,5,4570.07
ITEM08212,TXN02759,PROD0431,4,2141.1,5,8136.18
ITEM08213,TXN02759,PROD0469,2,5182.95,0,10365.9
ITEM08214,TXN02759,PROD0394,1,1043.12,0,1043.12
ITEM08215,TXN02760,PROD0332,2,4916.86,10,8850.35
ITEM08216,TXN02761,PROD0333,5,47924.76,5,227642.61
ITEM08217,TXN02761,PROD0376,5,7412.87,5,35211.13
ITEM08218,TXN02761,PROD0406,2,13775.76,15,23418.79
ITEM08219,TXN02762,PROD0132,5,5822.79,5,27658.25
ITEM08220,TXN02763,PROD0231,2,420.74,15,715.26
ITEM08221,TXN02763,PROD0423,1,5774.52,5,5485.79
ITEM08222,TXN02763,PROD0041,5,1448.51,10,6518.3
ITEM08223,TXN02764,PROD0332,2,4916.86,5,9342.03
ITEM08224,TXN02765,PROD0060,4,28848.96,5,109626.05
ITEM08225,TXN02765,PROD0366,4,977.08,5,3712.9
ITEM08226,TXN02765,PROD0246,1,3628.7,5,3447.26
ITEM08227,TXN02765,PROD0022,5,822.45,0,4112.25
ITEM08228,TXN02765,PROD0046,5,3183.51,10,14325.8
ITEM08229,TXN02766,PROD0215,1,1021.94,15,868.65
ITEM08230,TXN02766,PROD0216,2,12900.43,0,25800.86
ITEM08231,TXN02766,PROD0188,4,3742.08,5,14219.9
ITEM08232,TXN02766,PROD0456,3,3979.64,5,11341.97
ITEM08233,TXN02767,PROD0418,1,7012.53,10,6311.28
ITEM08234,TXN02767,PROD0074,4,3928.99,15,13358.57
ITEM08235,TXN02767,PROD0155,2,7006.17,5,13311.72
ITEM08236,TXN02768,PROD0171,3,1298.45,0,3895.35
ITEM08237,TXN02768,PROD0429,1,6701.82,10,6031.64
ITEM08238,TXN02769,PROD0232,5,577.61,0,2888.05
ITEM08239,TXN02769,PROD0264,2,7702.4,10,13864.32
ITEM08240,TXN02770,PROD0108,5,10404.38,15,44218.61
ITEM08241,TXN02770,PROD0028,3,7081.06,10,19118.86
ITEM08242,TXN02771,PROD0100,4,37640.62,0,150562.48
ITEM08243,TXN02771,PROD0072,3,2921.46,10,7887.94
ITEM08244,TXN02771,PROD0060,5,28848.96,0,144244.8
ITEM08245,TXN02771,PROD0121,2,10822.73,10,19480.91
ITEM08246,TXN02771,PROD0330,2,5153.59,10,9276.46
ITEM08247,TXN02772,PROD0094,4,10938.53,15,37191.0
ITEM08248,TXN02773,PROD0079,1,1353.8,0,1353.8
ITEM08249,TXN02773,PROD0130,2,1365.52,15,2321.38
ITEM08250,TXN02774,PROD0151,5,611.74,10,2752.83
ITEM08251,TXN02774,PROD0040,1,11106.85,0,11106.85
ITEM08252,TXN02775,PROD0135,4,13200.9,5,50163.42
ITEM08253,TXN02775,PROD0429,5,6701.82,5,31833.64
ITEM08254,TXN02775,PROD0361,1,4763.46,5,4525.29
ITEM08255,TXN02775,PROD0180,2,2805.54,10,5049.97
ITEM08256,TXN02775,PROD0395,4,7850.12,10,28260.43
ITEM08257,TXN02776,PROD0022,5,822.45,10,3701.03
ITEM08258,TXN02776,PROD0328,2,4522.16,10,8139.89
ITEM08259,TXN02777,PROD0278,3,1070.88,5,3052.01
ITEM08260,TXN02777,PROD0050,2,1911.8,10,3441.24
ITEM08261,TXN02777,PROD0390,4,2197.08,0,8788.32
ITEM08262,TXN02777,PROD0037,1,12842.61,10,11558.35
ITEM08263,TXN02778,PROD0178,2,3341.92,15,5681.26
ITEM08264,TXN02778,PROD0028,2,7081.06,10,12745.91
ITEM08265,TXN02778,PROD0292,2,8124.32,5,15436.21
ITEM08266,TXN02778,PROD0428,5,3994.04,15,16974.67
ITEM08267,TXN02778,PROD0240,4,1793.02,5,6813.48
ITEM08268,TXN02779,PROD0274,4,2342.28,15,7963.75
ITEM08269,TXN02780,PROD0200,3,3941.8,0,11825.4
ITEM08270,TXN02780,PROD0455,4,29071.14,5,110470.33
ITEM08271,TXN02780,PROD0222,4,2886.68,10,10392.05
ITEM08272,TXN02781,PROD0381,5,4171.77,0,20858.85
ITEM08273,TXN02781,PROD0487,4,571.68,10,2058.05
ITEM08274,TXN02781,PROD0243,5,6564.16,0,32820.8
ITEM08275,TXN02782,PROD0027,3,6735.32,5,19195.66
ITEM08276,TXN02782,PROD0189,4,675.96,5,2568.65
ITEM08277,TXN02783,PROD0434,5,1589.2,5,7548.7
ITEM08278,TXN02783,PROD0424,2,32009.45,10,57617.01
ITEM08279,TXN02783,PROD0361,5,4763.46,0,23817.3
ITEM08280,TXN02783,PROD0489,3,295.95,15,754.67
ITEM08281,TXN02783,PROD0193,4,16649.73,5,63268.97
ITEM08282,TXN02784,PROD0340,2,7054.92,0,14109.84
ITEM08283,TXN02785,PROD0178,1,3341.92,15,2840.63
ITEM08284,TXN02785,PROD0024,1,935.41,10,841.87
ITEM08285,TXN02786,PROD0438,1,3311.83,15,2815.06
ITEM08286,TXN02786,PROD0416,2,5951.89,0,11903.78
ITEM08287,TXN02786,PROD0285,4,7081.19,10,25492.28
ITEM08288,TXN02786,PROD0224,3,5516.63,5,15722.4
ITEM08289,TXN02786,PROD0252,2,2810.96,10,5059.73
ITEM08290,TXN02787,PROD0144,1,43591.27,5,41411.71
ITEM08291,TXN02788,PROD0471,4,7026.04,5,26698.95
ITEM08292,TXN02788,PROD0138,1,5694.7,5,5409.96
ITEM08293,TXN02789,PROD0289,5,25414.5,15,108011.62
ITEM08294,TXN02789,PROD0002,5,2486.55,0,12432.75
ITEM08295,TXN02789,PROD0070,5,1439.34,10,6477.03
ITEM08296,TXN02790,PROD0188,3,3742.08,0,11226.24
ITEM08297,TXN02790,PROD0164,4,1319.15,10,4748.94
ITEM08298,TXN02790,PROD0068,2,1092.59,15,1857.4
ITEM08299,TXN02791,PROD0303,5,9762.52,5,46371.97
ITEM08300,TXN02791,PROD0218,1,1360.58,10,1224.52
ITEM08301,TXN02792,PROD0465,3,5087.15,0,15261.45
ITEM08302,TXN02792,PROD0292,5,8124.32,15,34528.36
ITEM08303,TXN02792,PROD0320,2,10257.81,15,17438.28
ITEM08304,TXN02793,PROD0212,5,7031.71,10,31642.7
ITEM08305,TXN02794,PROD0218,1,1360.58,15,1156.49
ITEM08306,TXN02794,PROD0143,1,32312.85,0,32312.85
