item_id,transaction_id,product_id,quantity,unit_price,discount_percentage,line_total
ITEM08309,TXN02758,PROD0209,5,7407.28,10,33332.76
ITEM08310,TXN02758,PROD0138,5,8102.63,10,36461.83
ITEM08311,TXN02758,PROD0349,2,4802.89,0,9605.78
ITEM08312,TXN02759,PROD0293,3,36920.35,15,94146.89
ITEM08313,TXN02759,PROD0461,4,3100.59,0,12402.36
ITEM08314,TXN02759,PROD0334,3,806.87,10,2178.55
ITEM08315,TXN02760,PROD0228,2,1924.68,10,3464.42
ITEM08316,TXN02760,PROD0288,3,656.95,15,1675.22
ITEM08317,TXN02760,PROD0173,5,38780.05,5,184205.24
ITEM08318,TXN02761,PROD0360,4,19457.85,0,77831.4
ITEM08319,TXN02761,PROD0381,4,9022.74,15,30677.32
ITEM08320,TXN02761,PROD0342,4,5888.14,5,22374.93
ITEM08321,TXN02761,PROD0462,5,1088.74,5,5171.51
ITEM08322,TXN02761,PROD0408,4,1656.54,10,5963.54
ITEM08323,TXN02762,PROD0170,2,1709.41,10,3076.94
ITEM08324,TXN02763,PROD0210,3,1456.04,15,3712.9
ITEM08325,TXN02763,PROD0089,5,10361.13,0,51805.65
ITEM08326,TXN02763,PROD0249,3,1161.85,5,3311.27
ITEM08327,TXN02763,PROD0030,1,1903.51,5,1808.33
ITEM08328,TXN02764,PROD0254,5,1522.5,15,6470.62
ITEM08329,TXN02765,PROD0183,1,45791.53,10,41212.38
ITEM08330,TXN02765,PROD0021,2,15770.05,10,28386.09
ITEM08331,TXN02765,PROD0440,3,267.47,5,762.29
ITEM08332,TXN02765,PROD0429,5,4407.5,15,18731.88
ITEM08333,TXN02765,PROD0166,1,1048.47,5,996.05
ITEM08334,TXN02766,PROD0236,1,5462.23,10,4916.01
ITEM08335,TXN02766,PROD0050,4,448.46,0,1793.84
ITEM08336,TXN02766,PROD0266,4,9753.58,0,39014.32
ITEM08337,TXN02766,PROD0197,4,4752.75,0,19011.0
ITEM08338,TXN02766,PROD0142,1,10605.02,0,10605.02
ITEM08339,TXN02767,PROD0450,2,6539.16,15,11116.57
ITEM08340,TXN02767,PROD0417,1,3050.63,10,2745.57
ITEM08341,TXN02767,PROD0265,5,3769.4,10,16962.3
ITEM08342,TXN02767,PROD0314,3,3299.41,10,8908.41
ITEM08343,TXN02768,PROD0308,4,994.59,0,3978.36
ITEM08344,TXN02768,PROD0466,2,1173.17,15,1994.39
ITEM08345,TXN02768,PROD0146,4,4675.5,15,15896.7
ITEM08346,TXN02768,PROD0195,1,2248.34,5,2135.92
ITEM08347,TXN02768,PROD0148,4,7159.57,15,24342.54
ITEM08348,TXN02769,PROD0119,1,6074.32,0,6074.32
ITEM08349,TXN02769,PROD0200,3,3987.94,10,10767.44
ITEM08350,TXN02769,PROD0295,5,3656.55,15,15540.34
ITEM08351,TXN02769,PROD0296,2,601.31,10,1082.36
ITEM08352,TXN02769,PROD0291,2,13009.48,15,22116.12
ITEM08353,TXN02770,PROD0072,1,1669.86,5,1586.37
ITEM08354,TXN02770,PROD0215,2,2032.07,10,3657.73
ITEM08355,TXN02770,PROD0323,4,1501.68,10,5406.05
ITEM08356,TXN02771,PROD0303,3,1871.58,0,5614.74
ITEM08357,TXN02772,PROD0046,2,14000.55,5,26601.04
ITEM08358,TXN02772,PROD0472,3,2810.9,0,8432.7
ITEM08359,TXN02773,PROD0146,3,4675.5,0,14026.5
ITEM08360,TXN02773,PROD0267,3,4339.34,5,12367.12
ITEM08361,TXN02773,PROD0213,2,27476.72,15,46710.42
ITEM08362,TXN02773,PROD0345,2,12604.32,15,21427.34
ITEM08363,TXN02774,PROD0059,2,2863.33,10,5153.99
ITEM08364,TXN02774,PROD0186,3,18736.69,0,56210.07
ITEM08365,TXN02774,PROD0407,2,3379.28,10,6082.7
ITEM08366,TXN02774,PROD0039,1,17707.02,5,16821.67
ITEM08367,TXN02775,PROD0298,5,2121.52,15,9016.46
ITEM08368,TXN02775,PROD0182,5,47511.82,5,225681.14
ITEM08369,TXN02775,PROD0042,2,516.77,0,1033.54
ITEM08370,TXN02776,PROD0390,3,7626.1,15,19446.56
ITEM08371,TXN02776,PROD0355,3,2328.05,10,6285.74
ITEM08372,TXN02777,PROD0464,4,42861.4,5,162873.32
ITEM08373,TXN02777,PROD0454,3,1165.67,10,3147.31
ITEM08374,TXN02778,PROD0451,3,4926.37,5,14040.15
ITEM08375,TXN02778,PROD0329,1,3447.16,15,2930.09
ITEM08376,TXN02778,PROD0160,3,3241.23,15,8265.14
ITEM08377,TXN02779,PROD0025,4,35331.27,10,127192.57
ITEM08378,TXN02780,PROD0350,4,29022.61,5,110285.92
ITEM08379,TXN02780,PROD0477,1,5661.46,10,5095.31
ITEM08380,TXN02780,PROD0404,2,2247.57,0,4495.14
ITEM08381,TXN02781,PROD0317,4,3706.35,5,14084.13
ITEM08382,TXN02781,PROD0174,5,2266.01,15,9630.54
ITEM08383,TXN02781,PROD0174,5,2266.01,15,9630.54
ITEM08384,TXN02782,PROD0312,4,12666.79,15,43067.09
ITEM08385,TXN02782,PROD0064,2,311.08,15,528.84
ITEM08386,TXN02782,PROD0181,4,41514.84,15,141150.46
ITEM08387,TXN02783,PROD0107,2,2694.07,5,5118.73
ITEM08388,TXN02783,PROD0340,3,6317.66,15,16110.03
ITEM08389,TXN02783,PROD0274,2,1936.37,10,3485.47
ITEM08390,TXN02784,PROD0165,2,1331.72,5,2530.27
ITEM08391,TXN02785,PROD0209,5,7407.28,15,31480.94
ITEM08392,TXN02785,PROD0318,2,1365.79,10,2458.42
ITEM08393,TXN02785,PROD0321,4,4870.47,0,19481.88
ITEM08394,TXN02785,PROD0101,1,7762.22,15,6597.89
ITEM08395,TXN02785,PROD0488,4,33635.54,10,121087.94
ITEM08396,TXN02786,PROD0158,4,34057.46,15,115795.36
ITEM08397,TXN02787,PROD0290,1,2587.01,10,2328.31
ITEM08398,TXN02787,PROD0101,4,7762.22,15,26391.55
ITEM08399,TXN02788,PROD0363,2,4887.58,5,9286.4
ITEM08400,TXN02789,PROD0371,3,1999.7,10,5399.19
ITEM08401,TXN02789,PROD0045,2,7311.24,10,13160.23
ITEM08402,TXN02789,PROD0034,2,1520.14,15,2584.24
ITEM08403,TXN02789,PROD0380,1,10992.31,5,10442.69
ITEM08404,TXN02789,PROD0100,3,4100.28,15,10455.71
ITEM08405,TXN02790,PROD0176,2,6643.7,5,12623.03
ITEM08406,TXN02790,PROD0408,5,1656.54,15,7040.3
ITEM08407,TXN02790,PROD0350,1,29022.61,10,26120.35
ITEM08408,TXN02790,PROD0367,5,10275.65,0,51378.25
ITEM08409,TXN02790,PROD0494,1,4231.32,10,3808.19
ITEM08410,TXN02791,PROD0262,5,4365.72,5,20737.17
ITEM08411,TXN02791,PROD0264,2,2553.74,15,4341.36
ITEM08412,TXN02791,PROD0410,1,44276.93,15,37635.39
ITEM08413,TXN02792,PROD0270,2,7381.56,5,14024.96
ITEM08414,TXN02792,PROD0404,3,2247.57,0,6742.71
ITEM08415,TXN02792,PROD0025,2,35331.27,5,67129.41
ITEM08416,TXN02792,PROD0253,5,3901.23,15,16580.23
ITEM08417,TXN02793,PROD0418,4,7109.46,15,24172.16
ITEM08418,TXN02793,PROD0180,5,4605.77,15,19574.52
ITEM08419,TXN02794,PROD0055,4,3292.08,15,11193.07
ITEM08420,TXN02794,PROD0159,5,1619.61,15,6883.34
ITEM08421,TXN02795,PROD0077,2,13169.14,15,22387.54
ITEM08422,TXN02795,PROD0332,2,4218.96,10,7594.13
ITEM08423,TXN02795,PROD0225,3,966.6,10,2609.82
ITEM08424,TXN02795,PROD0398,2,6621.04,10,11917.87
ITEM08425,TXN02796,PROD0247,4,6308.88,5,23973.74
ITEM08426,TXN02796,PROD0196,3,3264.93,5,9305.05
ITEM08427,TXN02796,PROD0485,4,10158.92,5,38603.9
ITEM08428,TXN02796,PROD0426,4,2933.99,10,10562.36
ITEM08429,TXN02796,PROD0021,5,15770.05,15,67022.71
ITEM08430,TXN02797,PROD0063,4,3681.14,10,13252.1
ITEM08431,TXN02797,PROD0413,4,3449.29,15,11727.59
ITEM08432,TXN02797,PROD0215,2,2032.07,10,3657.73
ITEM08433,TXN02797,PROD0485,1,10158.92,5,9650.97
ITEM08434,TXN02797,PROD0193,1,4304.97,5,4089.72
ITEM08435,TXN02798,PROD0480,3,3582.62,0,10747.86
ITEM08436,TXN02798,PROD0418,5,7109.46,10,31992.57
ITEM08437,TXN02798,PROD0257,5,7611.58,15,32349.22
ITEM08438,TXN02799,PROD0104,1,489.56,5,465.08
ITEM08439,TXN02799,PROD0480,2,3582.62,5,6806.98
ITEM08440,TXN02799,PROD0402,5,7081.1,5,33635.22
ITEM08441,TXN02800,PROD0179,5,30321.98,5,144029.4
ITEM08442,TXN02800,PROD0070,1,4422.05,5,4200.95
ITEM08443,TXN02801,PROD0190,4,1711.23,5,6502.67
ITEM08444,TXN02802,PROD0045,4,7311.24,15,24858.22
ITEM08445,TXN02802,PROD0312,5,12666.79,15,53833.86
ITEM08446,TXN02802,PROD0029,3,8069.59,5,22998.33
ITEM08447,TXN02802,PROD0350,5,29022.61,5,137857.4
ITEM08448,TXN02803,PROD0114,4,2070.8,15,7040.72
ITEM08449,TXN02803,PROD0339,1,7954.37,15,6761.21
ITEM08450,TXN02803,PROD0343,5,5877.22,5,27916.8
ITEM08451,TXN02804,PROD0065,4,8634.22,10,31083.19
ITEM08452,TXN02805,PROD0201,3,1128.96,0,3386.88
ITEM08453,TXN02805,PROD0114,5,2070.8,5,9836.3
ITEM08454,TXN02805,PROD0073,4,3884.74,15,13208.12
ITEM08455,TXN02806,PROD0339,4,7954.37,15,27044.86
ITEM08456,TXN02807,PROD0469,1,1010.79,5,960.25
ITEM08457,TXN02807,PROD0012,3,33027.84,5,94129.34
ITEM08458,TXN02807,PROD0456,4,6798.33,15,23114.32
ITEM08459,TXN02808,PROD0016,3,15521.83,10,41908.94
ITEM08460,TXN02808,PROD0480,2,3582.62,15,6090.45
ITEM08461,TXN02808,PROD0119,5,6074.32,5,28853.02
ITEM08462,TXN02809,PROD0266,3,9753.58,10,26334.67
ITEM08463,TXN02809,PROD0260,4,1125.27,10,4050.97
ITEM08464,TXN02809,PROD0415,4,6929.34,5,26331.49
ITEM08465,TXN02810,PROD0217,4,1087.07,0,4348.28
ITEM08466,TXN02810,PROD0158,5,34057.46,0,170287.3
ITEM08467,TXN02810,PROD0485,5,10158.92,0,50794.6
ITEM08468,TXN02811,PROD0178,4,4330.26,15,14722.88
ITEM08469,TXN02811,PROD0149,2,13062.37,15,22206.03
ITEM08470,TXN02811,PROD0022,2,599.58,5,1139.2
ITEM08471,TXN02812,PROD0110,4,4632.53,10,16677.11
ITEM08472,TXN02813,PROD0257,2,7611.58,5,14462.0
ITEM08473,TXN02813,PROD0498,1,10113.38,10,9102.04
ITEM08474,TXN02813,PROD0091,5,5129.75,0,25648.75
ITEM08475,TXN02814,PROD0394,5,4560.63,0,22803.15
ITEM08476,TXN02814,PROD0334,4,806.87,10,2904.73
ITEM08477,TXN02814,PROD0304,3,43444.36,5,123816.43
ITEM08478,TXN02815,PROD0423,1,25293.28,0,25293.28
ITEM08479,TXN02816,PROD0250,5,3607.79,15,15333.11
ITEM08480,TXN02817,PROD0077,3,13169.14,5,37532.05
ITEM08481,TXN02817,PROD0211,5,1187.95,0,5939.75
ITEM08482,TXN02817,PROD0204,3,1316.8,0,3950.4
ITEM08483,TXN02817,PROD0450,5,6539.16,15,27791.43
ITEM08484,TXN02818,PROD0360,2,19457.85,5,36969.91
ITEM08485,TXN02818,PROD0357,3,3704.68,0,11114.04
ITEM08486,TXN02819,PROD0127,2,4906.42,10,8831.56
ITEM08487,TXN02819,PROD0441,5,10257.13,15,43592.8
ITEM08488,TXN02819,PROD0429,2,4407.5,5,8374.25
ITEM08489,TXN02819,PROD0080,3,4209.12,5,11995.99
ITEM08490,TXN02819,PROD0358,4,8822.3,5,33524.74
ITEM08491,TXN02820,PROD0250,2,3607.79,15,6133.24
ITEM08492,TXN02821,PROD0325,3,5680.85,5,16190.42
ITEM08493,TXN02821,PROD0063,4,3681.14,5,13988.33
ITEM08494,TXN02821,PROD0375,5,724.15,15,3077.64
ITEM08495,TXN02822,PROD0245,4,6140.44,15,20877.5
ITEM08496,TXN02822,PROD0225,5,966.6,0,4833.0
ITEM08497,TXN02822,PROD0121,1,1914.38,0,1914.38
ITEM08498,TXN02822,PROD0388,5,5382.9,5,25568.77
ITEM08499,TXN02822,PROD0475,3,1452.87,10,3922.75
ITEM08500,TXN02823,PROD0212,2,7915.84,0,15831.68
ITEM08501,TXN02823,PROD0111,5,1005.23,10,4523.53
ITEM08502,TXN02824,PROD0003,3,26949.29,15,68720.69
ITEM08503,TXN02824,PROD0155,4,14911.37,5,56663.21
ITEM08504,TXN02824,PROD0092,3,6920.02,0,20760.06
ITEM08505,TXN02825,PROD0040,2,1335.19,15,2269.82
ITEM08506,TXN02825,PROD0010,1,3283.65,15,2791.1
ITEM08507,TXN02825,PROD0218,5,6650.56,5,31590.16
ITEM08508,TXN02825,PROD0359,1,6922.14,10,6229.93
ITEM08509,TXN02826,PROD0266,2,9753.58,0,19507.16
ITEM08510,TXN02826,PROD0182,4,47511.82,0,190047.28
ITEM08511,TXN02826,PROD0131,5,28244.17,5,134159.81
ITEM08512,TXN02826,PROD0404,4,2247.57,10,8091.25
ITEM08513,TXN02827,PROD0069,2,6963.59,0,13927.18
ITEM08514,TXN02827,PROD0280,1,5544.95,10,4990.45
ITEM08515,TXN02827,PROD0200,2,3987.94,5,7577.09
ITEM08516,TXN02827,PROD0037,4,5992.06,10,21571.42
ITEM08517,TXN02828,PROD0026,4,1856.04,0,7424.16
ITEM08518,TXN02828,PROD0446,1,8881.21,0,8881.21
ITEM08519,TXN02828,PROD0121,4,1914.38,5,7274.64
ITEM08520,TXN02828,PROD0108,3,12138.77,10,32774.68
ITEM08521,TXN02828,PROD0344,4,24202.27,0,96809.08
ITEM08522,TXN02829,PROD0007,5,5976.27,5,28387.28
ITEM08523,TXN02829,PROD0480,3,3582.62,5,10210.47
ITEM08524,TXN02829,PROD0234,2,3797.37,10,6835.27
ITEM08525,TXN02829,PROD0127,1,4906.42,5,4661.1
ITEM08526,TXN02830,PROD0276,5,1399.45,10,6297.53
ITEM08527,TXN02830,PROD0466,2,1173.17,0,2346.34
ITEM08528,TXN02830,PROD0093,4,7433.93,10,26762.15
ITEM08529,TXN02830,PROD0364,4,2780.8,0,11123.2
ITEM08530,TXN02830,PROD0454,1,1165.67,10,1049.1
ITEM08531,TXN02831,PROD0251,3,2566.59,0,7699.77
ITEM08532,TXN02831,PROD0392,4,1598.75,10,5755.5
ITEM08533,TXN02831,PROD0453,2,706.65,0,1413.3
ITEM08534,TXN02831,PROD0300,5,813.54,10,3660.93
ITEM08535,TXN02832,PROD0340,1,6317.66,0,6317.66
ITEM08536,TXN02832,PROD0423,5,25293.28,5,120143.08
ITEM08537,TXN02832,PROD0266,3,9753.58,0,29260.74
ITEM08538,TXN02832,PROD0255,3,1983.65,10,5355.86
ITEM08539,TXN02833,PROD0001,4,1920.29,5,7297.1
ITEM08540,TXN02833,PROD0162,1,1964.43,0,1964.43
ITEM08541,TXN02833,PROD0096,4,10270.61,5,39028.32
ITEM08542,TXN02833,PROD0082,3,17654.92,10,47668.28
ITEM08543,TXN02834,PROD0185,3,27570.37,15,70304.44
ITEM08544,TXN02835,PROD0091,3,5129.75,15,13080.86
ITEM08545,TXN02835,PROD0361,1,4622.77,5,4391.63
ITEM08546,TXN02835,PROD0013,2,11245.53,15,19117.4
ITEM08547,TXN02835,PROD0237,1,28302.14,5,26887.03
ITEM08548,TXN02835,PROD0211,4,1187.95,5,4514.21
ITEM08549,TXN02836,PROD0208,2,33404.04,5,63467.68
ITEM08550,TXN02836,PROD0370,5,10005.49,5,47526.08
ITEM08551,TXN02836,PROD0469,5,1010.79,5,4801.25
ITEM08552,TXN02836,PROD0337,1,3829.16,0,3829.16
ITEM08553,TXN02836,PROD0314,1,3299.41,15,2804.5
ITEM08554,TXN02837,PROD0365,3,985.7,15,2513.54
ITEM08555,TXN02837,PROD0228,3,1924.68,10,5196.64
ITEM08556,TXN02837,PROD0395,4,678.48,10,2442.53
ITEM08557,TXN02837,PROD0070,4,4422.05,15,15034.97
ITEM08558,TXN02838,PROD0458,1,227.33,15,193.23
ITEM08559,TXN02839,PROD0219,2,8272.2,10,14889.96
ITEM08560,TXN02839,PROD0251,1,2566.59,10,2309.93
ITEM08561,TXN02839,PROD0340,4,6317.66,10,22743.58
ITEM08562,TXN02839,PROD0251,1,2566.59,5,2438.26
ITEM08563,TXN02840,PROD0318,1,1365.79,15,1160.92
ITEM08564,TXN02840,PROD0298,1,2121.52,0,2121.52
ITEM08565,TXN02840,PROD0257,2,7611.58,0,15223.16
ITEM08566,TXN02840,PROD0277,5,11553.62,0,57768.1
ITEM08567,TXN02840,PROD0299,3,2566.12,0,7698.36
ITEM08568,TXN02841,PROD0398,5,6621.04,10,29794.68
ITEM08569,TXN02842,PROD0325,4,5680.85,15,19314.89
ITEM08570,TXN02842,PROD0289,5,2020.53,0,10102.65
ITEM08571,TXN02842,PROD0149,1,13062.37,10,11756.13
ITEM08572,TXN02843,PROD0091,2,5129.75,10,9233.55
ITEM08573,TXN02844,PROD0414,2,3652.01,15,6208.42
ITEM08574,TXN02844,PROD0355,4,2328.05,10,8380.98
ITEM08575,TXN02844,PROD0452,4,1026.74,15,3490.92
ITEM08576,TXN02844,PROD0073,5,3884.74,15,16510.14
ITEM08577,TXN02844,PROD0170,2,1709.41,10,3076.94
ITEM08578,TXN02845,PROD0047,3,1362.69,15,3474.86
ITEM08579,TXN02845,PROD0028,1,2324.18,0,2324.18
ITEM08580,TXN02845,PROD0339,3,7954.37,10,21476.8
ITEM08581,TXN02846,PROD0035,2,1824.03,0,3648.06
ITEM08582,TXN02846,PROD0177,2,18352.58,0,36705.16
ITEM08583,TXN02846,PROD0373,4,919.53,5,3494.21
ITEM08584,TXN02846,PROD0230,5,11318.84,0,56594.2
ITEM08585,TXN02847,PROD0297,3,3129.8,15,7980.99
ITEM08586,TXN02847,PROD0362,5,11957.24,15,50818.27
ITEM08587,TXN02848,PROD0486,3,6441.88,15,16426.79
ITEM08588,TXN02849,PROD0367,5,10275.65,10,46240.43
ITEM08589,TXN02849,PROD0417,3,3050.63,15,7779.11
ITEM08590,TXN02850,PROD0239,3,2013.72,5,5739.1
ITEM08591,TXN02850,PROD0434,4,1626.49,10,5855.36
ITEM08592,TXN02850,PROD0072,4,1669.86,10,6011.5
ITEM08593,TXN02850,PROD0437,1,10059.88,10,9053.89
ITEM08594,TXN02850,PROD0070,2,4422.05,15,7517.48
ITEM08595,TXN02851,PROD0290,1,2587.01,5,2457.66
ITEM08596,TXN02851,PROD0258,4,401.0,5,1523.8
ITEM08597,TXN02851,PROD0479,2,5406.59,10,9731.86
ITEM08598,TXN02851,PROD0361,2,4622.77,0,9245.54
ITEM08599,TXN02852,PROD0305,5,2181.58,10,9817.11
ITEM08600,TXN02852,PROD0206,5,44175.46,10,198789.57
ITEM08601,TXN02853,PROD0094,1,4539.99,5,4312.99
ITEM08602,TXN02853,PROD0225,5,966.6,10,4349.7
ITEM08603,TXN02853,PROD0397,3,30261.89,5,86246.39
ITEM08604,TXN02853,PROD0372,2,40126.3,15,68214.71
ITEM08605,TXN02854,PROD0213,5,27476.72,0,137383.6
ITEM08606,TXN02854,PROD0158,1,34057.46,10,30651.71
ITEM08607,TXN02854,PROD0498,4,10113.38,15,34385.49
ITEM08608,TXN02854,PROD0241,5,3732.3,15,15862.27
ITEM08609,TXN02854,PROD0424,2,528.62,0,1057.24
ITEM08610,TXN02855,PROD0491,2,4564.6,5,8672.74
ITEM08611,TXN02855,PROD0205,2,5107.56,5,9704.36
ITEM08612,TXN02855,PROD0156,3,7183.35,10,19395.05
ITEM08613,TXN02855,PROD0385,2,36604.45,15,62227.56
ITEM08614,TXN02855,PROD0085,5,6732.84,10,30297.78
ITEM08615,TXN02856,PROD0287,4,2066.29,0,8265.16
ITEM08616,TXN02856,PROD0078,3,6406.14,0,19218.42
ITEM08617,TXN02856,PROD0318,4,1365.79,5,5190.0
ITEM08618,TXN02856,PROD0378,2,1046.19,5,1987.76
ITEM08619,TXN02856,PROD0450,1,6539.16,5,6212.2
ITEM08620,TXN02857,PROD0028,1,2324.18,15,1975.55
ITEM08621,TXN02857,PROD0276,5,1399.45,5,6647.39
ITEM08622,TXN02857,PROD0125,4,10203.3,0,40813.2
ITEM08623,TXN02858,PROD0321,1,4870.47,0,4870.47
ITEM08624,TXN02858,PROD0352,3,5677.11,5,16179.76
ITEM08625,TXN02859,PROD0186,5,18736.69,15,79630.93
ITEM08626,TXN02860,PROD0280,5,5544.95,10,24952.28
ITEM08627,TXN02860,PROD0154,2,14449.49,10,26009.08
ITEM08628,TXN02860,PROD0025,2,35331.27,5,67129.41
ITEM08629,TXN02860,PROD0090,4,1261.17,15,4287.98
ITEM08630,TXN02860,PROD0488,2,33635.54,5,63907.53
ITEM08631,TXN02861,PROD0453,3,706.65,10,1907.95
ITEM08632,TXN02861,PROD0138,5,8102.63,5,38487.49
ITEM08633,TXN02861,PROD0457,1,2178.15,15,1851.43
ITEM08634,TXN02862,PROD0375,1,724.15,5,687.94
ITEM08635,TXN02862,PROD0468,2,1030.56,10,1855.01
ITEM08636,TXN02863,PROD0455,2,8628.7,5,16394.53
ITEM08637,TXN02864,PROD0066,3,2581.65,15,6583.21
ITEM08638,TXN02864,PROD0476,5,3660.65,5,17388.09
ITEM08639,TXN02864,PROD0312,2,12666.79,5,24066.9
ITEM08640,TXN02864,PROD0234,2,3797.37,5,7215.0
ITEM08641,TXN02864,PROD0437,3,10059.88,10,27161.68
ITEM08642,TXN02865,PROD0274,5,1936.37,10,8713.66
ITEM08643,TXN02865,PROD0316,3,7468.11,0,22404.33
ITEM08644,TXN02865,PROD0361,4,4622.77,15,15717.42
ITEM08645,TXN02865,PROD0311,2,1262.46,5,2398.67
ITEM08646,TXN02866,PROD0092,5,6920.02,5,32870.1
ITEM08647,TXN02866,PROD0012,1,33027.84,5,31376.45
ITEM08648,TXN02866,PROD0004,1,3728.79,5,3542.35
ITEM08649,TXN02867,PROD0048,4,5051.31,10,18184.72
ITEM08650,TXN02867,PROD0112,2,2473.93,10,4453.07
ITEM08651,TXN02867,PROD0075,2,7161.18,0,14322.36
ITEM08652,TXN02867,PROD0049,1,11185.81,15,9507.94
ITEM08653,TXN02867,PROD0188,4,41217.95,15,140141.03
ITEM08654,TXN02868,PROD0242,5,1763.74,5,8377.76
ITEM08655,TXN02868,PROD0358,2,8822.3,0,17644.6
ITEM08656,TXN02868,PROD0026,5,1856.04,10,8352.18
ITEM08657,TXN02868,PROD0197,1,4752.75,0,4752.75
ITEM08658,TXN02869,PROD0347,2,4609.53,5,8758.11
ITEM08659,TXN02869,PROD0213,2,27476.72,15,46710.42
ITEM08660,TXN02869,PROD0067,3,865.34,15,2206.62
ITEM08661,TXN02870,PROD0028,3,2324.18,15,5926.66
ITEM08662,TXN02871,PROD0043,4,6925.37,10,24931.33
ITEM08663,TXN02871,PROD0046,5,14000.55,15,59502.34
ITEM08664,TXN02871,PROD0230,3,11318.84,5,32258.69
ITEM08665,TXN02871,PROD0325,3,5680.85,0,17042.55
ITEM08666,TXN02872,PROD0233,5,3948.08,0,19740.4
ITEM08667,TXN02872,PROD0308,4,994.59,10,3580.52
ITEM08668,TXN02872,PROD0313,4,2040.96,0,8163.84
ITEM08669,TXN02872,PROD0193,3,4304.97,5,12269.16
ITEM08670,TXN02872,PROD0343,2,5877.22,0,11754.44
ITEM08671,TXN02873,PROD0374,2,10333.68,5,19633.99
ITEM08672,TXN02873,PROD0031,3,13714.38,0,41143.14
ITEM08673,TXN02873,PROD0190,3,1711.23,10,4620.32
ITEM08674,TXN02873,PROD0171,4,9856.04,5,37452.95
ITEM08675,TXN02873,PROD0332,2,4218.96,5,8016.02
ITEM08676,TXN02874,PROD0378,2,1046.19,0,2092.38
ITEM08677,TXN02875,PROD0199,1,540.99,15,459.84
ITEM08678,TXN02875,PROD0327,1,2917.94,0,2917.94
ITEM08679,TXN02875,PROD0222,1,3335.89,5,3169.1
ITEM08680,TXN02876,PROD0368,5,4737.81,15,20135.69
ITEM08681,TXN02876,PROD0227,2,2898.74,5,5507.61
ITEM08682,TXN02876,PROD0404,3,2247.57,0,6742.71
ITEM08683,TXN02876,PROD0271,4,10455.2,0,41820.8
ITEM08684,TXN02876,PROD0150,5,1050.87,15,4466.2
ITEM08685,TXN02877,PROD0220,2,5825.68,0,11651.36
ITEM08686,TXN02877,PROD0387,4,30081.94,15,102278.6
ITEM08687,TXN02878,PROD0230,1,11318.84,0,11318.84
ITEM08688,TXN02878,PROD0334,3,806.87,10,2178.55
ITEM08689,TXN02878,PROD0294,4,20877.39,15,70983.13
ITEM08690,TXN02878,PROD0097,5,1182.65,10,5321.93
ITEM08691,TXN02878,PROD0331,5,8371.58,10,37672.11
ITEM08692,TXN02879,PROD0010,2,3283.65,5,6238.93
ITEM08693,TXN02880,PROD0196,5,3264.93,10,14692.18
ITEM08694,TXN02880,PROD0183,3,45791.53,10,123637.13
ITEM08695,TXN02880,PROD0064,2,311.08,0,622.16
ITEM08696,TXN02880,PROD0500,3,33206.7,5,94639.09
ITEM08697,TXN02881,PROD0353,3,2158.9,5,6152.87
ITEM08698,TXN02881,PROD0242,3,1763.74,5,5026.66
ITEM08699,TXN02882,PROD0356,1,43881.79,15,37299.52
ITEM08700,TXN02882,PROD0182,2,47511.82,0,95023.64
ITEM08701,TXN02883,PROD0402,1,7081.1,0,7081.1
ITEM08702,TXN02883,PROD0027,3,2665.84,5,7597.64
ITEM08703,TXN02884,PROD0425,5,3706.03,15,15750.63
ITEM08704,TXN02884,PROD0330,2,7158.17,10,12884.71
ITEM08705,TXN02884,PROD0114,2,2070.8,5,3934.52
ITEM08706,TXN02884,PROD0436,1,5579.24,5,5300.28
ITEM08707,TXN02885,PROD0092,1,6920.02,0,6920.02
ITEM08708,TXN02886,PROD0431,2,2645.38,10,4761.68
ITEM08709,TXN02886,PROD0261,1,1435.59,10,1292.03
ITEM08710,TXN02886,PROD0407,2,3379.28,15,5744.78
ITEM08711,TXN02886,PROD0127,3,4906.42,15,12511.37
ITEM08712,TXN02887,PROD0385,2,36604.45,15,62227.56
ITEM08713,TXN02887,PROD0109,5,3776.99,0,18884.95
ITEM08714,TXN02887,PROD0253,1,3901.23,10,3511.11
ITEM08715,TXN02887,PROD0387,2,30081.94,10,54147.49
ITEM08716,TXN02887,PROD0415,4,6929.34,10,24945.62
ITEM08717,TXN02888,PROD0405,5,1977.67,15,8405.1
ITEM08718,TXN02888,PROD0350,3,29022.61,5,82714.44
ITEM08719,TXN02888,PROD0039,3,17707.02,15,45152.9
ITEM08720,TXN02889,PROD0314,5,3299.41,10,14847.34
ITEM08721,TXN02889,PROD0393,1,12778.93,5,12139.98
ITEM08722,TXN02890,PROD0183,1,45791.53,10,41212.38
ITEM08723,TXN02891,PROD0002,1,31786.04,15,27018.13
ITEM08724,TXN02891,PROD0391,4,28066.27,10,101038.57
ITEM08725,TXN02891,PROD0267,4,4339.34,0,17357.36
ITEM08726,TXN02891,PROD0129,2,10852.74,10,19534.93
ITEM08727,TXN02892,PROD0188,5,41217.95,5,195785.26
ITEM08728,TXN02892,PROD0065,4,8634.22,15,29356.35
ITEM08729,TXN02892,PROD0441,1,10257.13,5,9744.27
ITEM08730,TXN02892,PROD0406,2,4774.58,10,8594.24
ITEM08731,TXN02893,PROD0318,5,1365.79,5,6487.5
ITEM08732,TXN02894,PROD0081,4,8597.94,5,32672.17
